RT_ID,SN_B,STOP_CD_B,SN_E,STOP_CD_E,DIST,LMT_SPD
VPCCNS1-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNS1-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNS1-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNS1-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNS1-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNS1-N2,7,TINCN2A,8.0,FULCB1A,3775.0,40.0
VPCCNS1-N2,8,FULCB1A,9.0,POLIC1A,753.0,30.0
VPCCNS1-N2,9,POLIC1A,10.0,CSTSL2A,65.0,40.0
VPCCNS1-N2,10,CSTSL2A,11.0,ETAP11A,309.0,40.0
VPCCNS1-N2,11,ETAP11A,11.0,ETAP11A,0.0,0.0
VPCCNS7-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNS7-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNS7-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNS7-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNS7-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNS7-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNS7-N2,7,TINCN2A,8.0,CSITK2A,208.0,60.0
VPCCNS7-N2,8,CSITK2A,9.0,MILTK2A,978.0,60.0
VPCCNS7-N2,9,MILTK2A,10.0,CHITK2A,684.0,60.0
VPCCNS7-N2,10,CHITK2A,11.0,CELTK2A,278.0,60.0
VPCCNS7-N2,11,CELTK2A,12.0,ZAITK2A,313.0,60.0
VPCCNS7-N2,12,ZAITK2A,13.0,ULATK2A,240.0,60.0
VPCCNS7-N2,13,ULATK2A,14.0,ROCTK2A,428.0,60.0
VPCCNS7-N2,14,ROCTK2A,15.0,PALTK2A,268.0,60.0
VPCCNS7-N2,15,PALTK2A,16.0,LAJTK2A,463.0,60.0
VPCCNS7-N2,16,LAJTK2A,17.0,GONTK2A,764.0,60.0
VPCCNS7-N2,17,GONTK2A,18.0,EBETK2A,538.0,60.0
VPCCNS7-N2,18,EBETK2A,19.0,FLOTK2A,593.0,60.0
VPCCNS7-N2,19,FLOTK2A,20.0,CABTK2A,611.0,60.0
VPCCNS7-N2,20,CABTK2A,21.0,CIUCB2A,793.0,60.0
VPCCNS7-N2,21,CIUCB2A,22.0,VCUTK2A,586.0,60.0
VPCCNS7-N2,22,VCUTK2A,23.0,ROQTK2A,327.0,60.0
VPCCNS7-N2,23,ROQTK2A,24.0,ADITK2A,537.0,60.0
VPCCNS7-N2,24,ADITK2A,25.0,VGRTK2A,902.0,60.0
VPCCNS7-N2,25,VGRTK2A,26.0,BALTK2A,522.0,60.0
VPCCNS7-N2,26,BALTK2A,27.0,PANTK2A,543.0,60.0
VPCCNS7-N2,27,PANTK2A,28.0,NVATK2A,494.0,60.0
VPCCNS7-N2,28,NVATK2A,29.0,ANCTK2A,516.0,60.0
VPCCNS7-N2,29,ANCTK2A,30.0,CANTK2A,624.0,60.0
VPCCNS7-N2,30,CANTK2A,31.0,HCRTK2A,505.0,60.0
VPCCNS7-N2,31,HCRTK2A,32.0,VINTK2A,296.0,60.0
VPCCNS7-N2,32,VINTK2A,33.0,SANVI2A,910.0,60.0
VPCCNS7-N2,33,SANVI2A,34.0,ABUTK2A,385.0,60.0
VPCCNS7-N2,34,ABUTK2A,35.0,UNITK2A,354.0,60.0
VPCCNS7-N2,35,UNITK2A,36.0,GRATK2A,391.0,60.0
VPCCNS7-N2,36,GRATK2A,37.0,PEDTK2A,483.0,60.0
VPCCNS7-N2,37,PEDTK2A,38.0,LONTK2A,472.0,60.0
VPCCNS7-N2,38,LONTK2A,39.0,LLCTK4A,406.0,60.0
VPCCNS7-N2,39,LLCTK4A,40.0,ZPCHI3A,175.0,60.0
VPCCNS7-N2,40,ZPCHI3A,41.0,PDOTK2A,285.0,60.0
VPCCNS7-N2,41,PDOTK2A,42.0,LLCTK4A,62.0,60.0
VPCCNS7-N2,42,LLCTK4A,43.0,LONTK1A,404.0,60.0
VPCCNS7-N2,43,LONTK1A,44.0,PEDTK1A,466.0,60.0
VPCCNS7-N2,44,PEDTK1A,45.0,GRATK1A,477.0,60.0
VPCCNS7-N2,45,GRATK1A,46.0,UNITK1A,357.0,60.0
VPCCNS7-N2,46,UNITK1A,47.0,ABUTK1A,426.0,60.0
VPCCNS7-N2,47,ABUTK1A,48.0,SANVI1A,356.0,60.0
VPCCNS7-N2,48,SANVI1A,48.0,SANVI1A,0.0,0.0
VPCCNSB-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNSB-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNSB-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNSB-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNSB-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNSB-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNSB-N2,7,TINCN2A,8.0,ETITK3A,2410.0,40.0
VPCCNSB-N2,8,ETITK3A,9.0,CSITK2A,208.0,60.0
VPCCNSB-N2,9,CSITK2A,10.0,ESTSI2A,356.0,60.0
VPCCNSB-N2,10,ESTSI2A,10.0,ESTSI2A,0.0,0.0
VPCCNST-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNST-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNST-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNST-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNST-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNST-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNST-N2,7,TINCN2A,8.0,FULCB1A,3775.0,40.0
VPCCNST-N2,8,FULCB1A,9.0,EPUSI1A,362.0,40.0
VPCCNST-N2,9,EPUSI1A,10.0,POLIC1A,391.0,30.0
VPCCNST-N2,10,POLIC1A,11.0,CSTSL2A,65.0,40.0
VPCCNST-N2,11,CSTSL2A,12.0,ESCSL2A,331.0,30.0
VPCCNST-N2,12,ESCSL2A,13.0,ET4SL2A,285.0,40.0
VPCCNST-N2,13,ET4SL2A,14.0,C10SL2A,163.0,40.0
VPCCNST-N2,14,C10SL2A,15.0,GUASL2A,145.0,40.0
VPCCNST-N2,15,GUASL2A,16.0,STMSL2A,398.0,30.0
VPCCNST-N2,16,STMSL2A,17.0,SANTA2A,360.0,40.0
VPCCNST-N2,17,SANTA2A,18.0,ESTASLA,379.0,40.0
VPCCNST-N2,18,ESTASLA,18.0,ESTASLA,0.0,0.0
VPCCNTE-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNTE-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNTE-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNTE-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNTE-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNTE-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNTE-N2,7,TINCN2A,8.0,FULCB1A,3775.0,40.0
VPCCNTE-N2,8,FULCB1A,9.0,EPUSI1A,362.0,40.0
VPCCNTE-N2,9,EPUSI1A,10.0,POLIC1A,391.0,30.0
VPCCNTE-N2,10,POLIC1A,11.0,ESCSL2A,331.0,30.0
VPCCNTE-N2,11,ESCSL2A,12.0,ET4SL2A,285.0,40.0
VPCCNTE-N2,12,ET4SL2A,13.0,C10SL2A,163.0,40.0
VPCCNTE-N2,13,C10SL2A,14.0,GUASL2A,145.0,40.0
VPCCNTE-N2,14,GUASL2A,15.0,STMSL2A,398.0,30.0
VPCCNTE-N2,15,STMSL2A,16.0,SANTA2A,360.0,40.0
VPCCNTE-N2,16,SANTA2A,17.0,ESTATCA,936.0,40.0
VPCCNTE-N2,17,ESTATCA,17.0,ESTATCA,0.0,0.0
VPCCNV1-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNV1-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNV1-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNV1-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNV1-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNV1-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNV1-N2,7,TINCN2A,8.0,ETITK3A,2410.0,40.0
VPCCNV1-N2,8,ETITK3A,9.0,CSITK2A,208.0,60.0
VPCCNV1-N2,9,CSITK2A,10.0,MILTK2A,978.0,60.0
VPCCNV1-N2,10,MILTK2A,11.0,CHITK2A,684.0,60.0
VPCCNV1-N2,11,CHITK2A,12.0,CELTK2A,278.0,60.0
VPCCNV1-N2,12,CELTK2A,13.0,ZAITK2A,313.0,60.0
VPCCNV1-N2,13,ZAITK2A,14.0,VALLE1A,1390.0,30.0
VPCCNV1-N2,14,VALLE1A,14.0,VALLE1A,0.0,0.0
VPCCNVE-N2,1,PACHO  ,2.0,LIMAM3A,1884.0,40.0
VPCCNVE-N2,2,LIMAM3A,3.0,CERAM3A,458.0,60.0
VPCCNVE-N2,3,CERAM3A,4.0,MARAM3A,356.0,60.0
VPCCNVE-N2,4,MARAM3A,5.0,ABACE1A,1331.0,60.0
VPCCNVE-N2,5,ABACE1A,6.0,PNACE1A,565.0,40.0
VPCCNVE-N2,6,PNACE1A,7.0,TINCN2A,10752.0,80.0
VPCCNVE-N2,7,TINCN2A,8.0,OJOAG1A,2700.0,60.0
VPCCNVE-N2,8,OJOAG1A,9.0,IBVTK1A,450.0,60.0
VPCCNVE-N2,9,IBVTK1A,10.0,ANDINTA,335.0,20.0
VPCCNVE-N2,10,ANDINTA,11.0,VERAN3A,356.0,40.0
VPCCNVE-N2,11,VERAN3A,11.0,VERAN3A,0.0,0.0
VPCCOC5-N1,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCOC5-N1,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCOC5-N1,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCOC5-N1,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCOC5-N1,5,C49CT3A,6.0,AQGCT3A,967.0,40.0
VPCCOC5-N1,6,AQGCT3A,7.0,HSBCL3A,720.0,60.0
VPCCOC5-N1,7,HSBCL3A,7.0,HSBCL3A,0.0,0.0
VPCCOPT-N1,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCOPT-N1,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCOPT-N1,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCOPT-N1,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCOPT-N1,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCOPT-N1,6,PAICT2A,7.0,PAICT1A,622.0,60.0
VPCCOPT-N1,7,PAICT1A,7.0,PAICT1A,0.0,0.0
VPCCOPU-N1,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCOPU-N1,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCOPU-N1,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCOPU-N1,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCOPU-N1,5,C49CT3A,6.0,AQGCT3A,967.0,40.0
VPCCOPU-N1,6,AQGCT3A,7.0,URRACCA,681.0,60.0
VPCCOPU-N1,7,URRACCA,7.0,URRACCA,0.0,0.0
VPCCSBV-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSBV-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSBV-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSBV-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSBV-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSBV-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSBV-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSBV-N2,8,GATCS2A,9.0,BVVCS1A,3671.0,40.0
VPCCSBV-N2,9,BVVCS1A,9.0,BVVCS1A,0.0,0.0
VPCCSC1-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSC1-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSC1-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSC1-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSC1-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSC1-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSC1-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSC1-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSC1-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSC1-N2,10,LLBCS2A,11.0,GCRCS2A,4023.0,80.0
VPCCSC1-N2,11,GCRCS2A,12.0,GCRJD4A,725.0,40.0
VPCCSC1-N2,12,GCRJD4A,13.0,PLUJD3A,233.0,40.0
VPCCSC1-N2,13,PLUJD3A,14.0,RANJD3A,515.0,40.0
VPCCSC1-N2,14,RANJD3A,15.0,RAJJD2A,492.0,40.0
VPCCSC1-N2,15,RAJJD2A,16.0,CONCE1A,1141.0,40.0
VPCCSC1-N2,16,CONCE1A,16.0,CONCE1A,0.0,0.0
VPCCSCA-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSCA-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSCA-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSCA-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSCA-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSCA-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSCA-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSCA-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSCA-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSCA-N2,10,LLBCS2A,11.0,GLACS2A,3970.0,80.0
VPCCSCA-N2,11,GLACS2A,12.0,INATM2A,5748.0,60.0
VPCCSCA-N2,12,INATM2A,13.0,TMOTM2A,713.0,60.0
VPCCSCA-N2,13,TMOTM2A,14.0,AERTM2A,585.0,50.0
VPCCSCA-N2,14,AERTM2A,15.0,CAETO2A,255.0,50.0
VPCCSCA-N2,15,CAETO2A,16.0,PANTO2A,449.0,50.0
VPCCSCA-N2,16,PANTO2A,17.0,MORTO2A,210.0,50.0
VPCCSCA-N2,17,MORTO2A,18.0,PENAB1A,295.0,40.0
VPCCSCA-N2,18,PENAB1A,18.0,PENAB1A,0.0,0.0
VPCCSCE-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSCE-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSCE-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSCE-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSCE-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSCE-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSCE-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSCE-N2,8,GATCS2A,9.0,BVVCS1A,3671.0,40.0
VPCCSCE-N2,9,BVVCS1A,10.0,BVVCS2A,594.0,40.0
VPCCSCE-N2,10,BVVCS2A,10.0,BVVCS2A,0.0,0.0
VPCCSCP-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSCP-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSCP-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSCP-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSCP-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSCP-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSCP-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSCP-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSCP-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSCP-N2,10,LLBCS2A,11.0,GCRCS2A,4023.0,80.0
VPCCSCP-N2,11,GCRCS2A,12.0,GCRJD4A,725.0,40.0
VPCCSCP-N2,12,GCRJD4A,13.0,VERDB2A,347.0,40.0
VPCCSCP-N2,13,VERDB2A,14.0,CELDB2A,440.0,40.0
VPCCSCP-N2,14,CELDB2A,15.0,CIRCU2A,250.0,40.0
VPCCSCP-N2,15,CIRCU2A,16.0,PIQDB4A,363.0,40.0
VPCCSCP-N2,16,PIQDB4A,17.0,AVPDB2A,345.0,40.0
VPCCSCP-N2,17,AVPDB2A,18.0,TERDB2A,407.0,40.0
VPCCSCP-N2,18,TERDB2A,19.0,CRODB2A,200.0,40.0
VPCCSCP-N2,19,CRODB2A,20.0,BHODB2A,284.0,40.0
VPCCSCP-N2,20,BHODB2A,21.0,IBHDB2A,364.0,40.0
VPCCSCP-N2,21,IBHDB2A,22.0,CAODB2A,216.0,40.0
VPCCSCP-N2,22,CAODB2A,23.0,CPRAD2A,563.0,30.0
VPCCSCP-N2,23,CPRAD2A,24.0,CPRAD1A,434.0,30.0
VPCCSCP-N2,24,CPRAD1A,24.0,CPRAD1A,0.0,0.0
VPCCSCU-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSCU-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSCU-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSCU-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSCU-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSCU-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSCU-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSCU-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSCU-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSCU-N2,10,LLBCS2A,11.0,GCRCS2A,4023.0,80.0
VPCCSCU-N2,11,GCRCS2A,12.0,GCRJD4A,725.0,40.0
VPCCSCU-N2,12,GCRJD4A,13.0,VERDB2A,347.0,40.0
VPCCSCU-N2,13,VERDB2A,14.0,CELDB2A,440.0,40.0
VPCCSCU-N2,14,CELDB2A,15.0,CIRCU2A,250.0,40.0
VPCCSCU-N2,15,CIRCU2A,15.0,CIRCU2A,0.0,0.0
VPCCSDB-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSDB-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSDB-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSDB-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSDB-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSDB-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSDB-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSDB-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSDB-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSDB-N2,10,LLBCS2A,11.0,GCRCS2A,4023.0,80.0
VPCCSDB-N2,11,GCRCS2A,12.0,GCRJD4A,725.0,40.0
VPCCSDB-N2,12,GCRJD4A,13.0,VERDB2A,347.0,40.0
VPCCSDB-N2,13,VERDB2A,14.0,CELDB2A,440.0,40.0
VPCCSDB-N2,14,CELDB2A,15.0,CIRCU2A,250.0,40.0
VPCCSDB-N2,15,CIRCU2A,16.0,PIQDB4A,363.0,40.0
VPCCSDB-N2,16,PIQDB4A,17.0,ESCDB2A,224.0,40.0
VPCCSDB-N2,17,ESCDB2A,18.0,CANDB2A,483.0,40.0
VPCCSDB-N2,18,CANDB2A,19.0,CA6DB2A,190.0,30.0
VPCCSDB-N2,19,CA6DB2A,20.0,C5CDB2A,193.0,40.0
VPCCSDB-N2,20,C5CDB2A,21.0,SAUDB2A,411.0,40.0
VPCCSDB-N2,21,SAUDB2A,22.0,CA4DB2A,250.0,40.0
VPCCSDB-N2,22,CA4DB2A,23.0,C3BDB2A,268.0,40.0
VPCCSDB-N2,23,C3BDB2A,24.0,CAL1C2A,450.0,40.0
VPCCSDB-N2,24,CAL1C2A,25.0,CAL1C1A,949.0,40.0
VPCCSDB-N2,25,CAL1C1A,25.0,CAL1C1A,0.0,0.0
VPCCSDI-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSDI-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSDI-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSDI-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSDI-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSDI-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSDI-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSDI-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSDI-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSDI-N2,10,LLBCS2A,11.0,GLACS2A,3970.0,80.0
VPCCSDI-N2,11,GLACS2A,12.0,AMEPA2A,6089.0,60.0
VPCCSDI-N2,12,AMEPA2A,13.0,MANPA2A,894.0,60.0
VPCCSDI-N2,13,MANPA2A,14.0,PMAPA4A,120.0,60.0
VPCCSDI-N2,14,PMAPA4A,15.0,INDPA2A,484.0,60.0
VPCCSDI-N2,15,INDPA2A,16.0,LOMPA2A,655.0,60.0
VPCCSDI-N2,16,LOMPA2A,17.0,DANPA3A,287.0,60.0
VPCCSDI-N2,17,DANPA3A,18.0,H24PA2A,255.0,60.0
VPCCSDI-N2,18,H24PA2A,19.0,PESPA2A,407.0,60.0
VPCCSDI-N2,19,PESPA2A,20.0,FONPA2A,443.0,60.0
VPCCSDI-N2,20,FONPA2A,21.0,ENCPA2A,741.0,60.0
VPCCSDI-N2,21,ENCPA2A,22.0,DONPA2A,1000.0,60.0
VPCCSDI-N2,22,DONPA2A,23.0,24DDI2A,364.0,60.0
VPCCSDI-N2,23,24DDI2A,24.0,CCATO4A,192.0,60.0
VPCCSDI-N2,24,CCATO4A,25.0,CZIPA2A,159.0,60.0
VPCCSDI-N2,25,CZIPA2A,26.0,PARED2A,490.0,60.0
VPCCSDI-N2,26,PARED2A,26.0,PARED2A,0.0,0.0
VPCCSDO-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSDO-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSDO-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSDO-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSDO-N2,5,C49CT3A,6.0,CESCO1A,6992.0,80.0
VPCCSDO-N2,6,CESCO1A,7.0,AMEPA2A,12685.0,60.0
VPCCSDO-N2,7,AMEPA2A,8.0,MANPA2A,894.0,60.0
VPCCSDO-N2,8,MANPA2A,9.0,PMAPA4A,120.0,60.0
VPCCSDO-N2,9,PMAPA4A,10.0,INDPA2A,484.0,60.0
VPCCSDO-N2,10,INDPA2A,11.0,LOMPA2A,655.0,60.0
VPCCSDO-N2,11,LOMPA2A,12.0,DANPA3A,287.0,60.0
VPCCSDO-N2,12,DANPA3A,13.0,H24PA2A,255.0,60.0
VPCCSDO-N2,13,H24PA2A,14.0,PESPA2A,407.0,60.0
VPCCSDO-N2,14,PESPA2A,15.0,FONPA2A,443.0,60.0
VPCCSDO-N2,15,FONPA2A,16.0,ENCPA2A,741.0,60.0
VPCCSDO-N2,16,ENCPA2A,17.0,DONPA2A,1000.0,60.0
VPCCSDO-N2,17,DONPA2A,18.0,24DDI2A,364.0,60.0
VPCCSDO-N2,18,24DDI2A,19.0,CCATO4A,192.0,60.0
VPCCSDO-N2,19,CCATO4A,20.0,CZIPA2A,159.0,60.0
VPCCSDO-N2,20,CZIPA2A,21.0,PARED2A,490.0,60.0
VPCCSDO-N2,21,PARED2A,22.0,PARED1A,735.0,60.0
VPCCSDO-N2,22,PARED1A,23.0,CZIPA1A,339.0,60.0
VPCCSDO-N2,23,CZIPA1A,24.0,ESTA24A,303.0,60.0
VPCCSDO-N2,24,ESTA24A,24.0,ESTA24A,0.0,0.0
VPCCSDR-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSDR-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSDR-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSDR-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSDR-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSDR-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSDR-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSDR-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
VPCCSDR-N2,9,CESCO1A,10.0,LLBCS2A,3013.0,80.0
VPCCSDR-N2,10,LLBCS2A,11.0,GLACS2A,3970.0,80.0
VPCCSDR-N2,11,GLACS2A,12.0,AMEPA2A,6089.0,60.0
VPCCSDR-N2,12,AMEPA2A,13.0,MANPA2A,894.0,60.0
VPCCSDR-N2,13,MANPA2A,14.0,PMAPA4A,120.0,60.0
VPCCSDR-N2,14,PMAPA4A,15.0,INDPA2A,484.0,60.0
VPCCSDR-N2,15,INDPA2A,16.0,LOMPA2A,655.0,60.0
VPCCSDR-N2,16,LOMPA2A,17.0,DANPA3A,287.0,60.0
VPCCSDR-N2,17,DANPA3A,18.0,H24PA2A,255.0,60.0
VPCCSDR-N2,18,H24PA2A,19.0,PESPA2A,407.0,60.0
VPCCSDR-N2,19,PESPA2A,20.0,FONPA2A,443.0,60.0
VPCCSDR-N2,20,FONPA2A,21.0,ENCPA2A,741.0,60.0
VPCCSDR-N2,21,ENCPA2A,22.0,DONPA2A,1000.0,60.0
VPCCSDR-N2,22,DONPA2A,23.0,24DDI2A,364.0,60.0
VPCCSDR-N2,23,24DDI2A,24.0,CCATO4A,192.0,60.0
VPCCSDR-N2,24,CCATO4A,25.0,CZIPA2A,159.0,60.0
VPCCSDR-N2,25,CZIPA2A,26.0,PARED2A,490.0,60.0
VPCCSDR-N2,26,PARED2A,27.0,PARED1A,735.0,60.0
VPCCSDR-N2,27,PARED1A,27.0,PARED1A,0.0,0.0
VPCCSDX-N2,1,PACHO  ,2.0,C26CT3A,4963.0,40.0
VPCCSDX-N2,2,C26CT3A,3.0,C32CT3A,517.0,60.0
VPCCSDX-N2,3,C32CT3A,4.0,C41CT3A,751.0,60.0
VPCCSDX-N2,4,C41CT3A,5.0,C49CT3A,914.0,60.0
VPCCSDX-N2,5,C49CT3A,6.0,PAICT2A,548.0,60.0
VPCCSDX-N2,6,PAICT2A,7.0,GMAVI4A,279.0,60.0
VPCCSDX-N2,7,GMAVI4A,8.0,GATCS2A,2505.0,80.0
VPCCSDX-N2,8,GATCS2A,9.0,CESCO1A,3701.0,80.0
